ADM_name,ISO3,Date,Name,Type,Season
Nicaragua,NIC,9/14/2012,Battle of San Jacinto,Public holiday,Fall
Nicaragua,NIC,9/15/2012,Independence Day,Public holiday,Fall
Nicaragua,NIC,12/8/2012,Feast of the Immaculate Conception,Public holiday,Winter
Nicaragua,NIC,12/25/2012,Christmas Day,Public holiday,Winter
Nicaragua,NIC,1/1/2013,New Year's Day,Public holiday,Winter
Nicaragua,NIC,3/28/2013,Maundy Thursday,Public holiday,Spring
Nicaragua,NIC,3/29/2013,Good Friday,Public holiday,Spring
Nicaragua,NIC,5/1/2013,Labor Day / May Day,Public holiday,Spring
Nicaragua,NIC,7/19/2013,The Sandinista Revolution Day,Public holiday,Summer
Nicaragua,NIC,9/14/2013,Battle of San Jacinto,Public holiday,Fall
Nicaragua,NIC,9/15/2013,Independence Day,Public holiday,Fall
Nicaragua,NIC,9/16/2013,Independence Day observed,Public holiday,Fall
Nicaragua,NIC,12/8/2013,Feast of the Immaculate Conception,Public holiday,Winter
Nicaragua,NIC,12/9/2013,Feast of the Immaculate Conception observed,Public holiday,Winter
Nicaragua,NIC,12/25/2013,Christmas Day,Public holiday,Winter
Nicaragua,NIC,1/1/2014,New Year's Day,Public holiday,Winter
Nicaragua,NIC,4/17/2014,Maundy Thursday,Public holiday,Spring
Nicaragua,NIC,4/18/2014,Good Friday,Public holiday,Spring
Nicaragua,NIC,5/1/2014,Labor Day / May Day,Public holiday,Spring
Nicaragua,NIC,7/19/2014,The Sandinista Revolution Day,Public holiday,Summer
Nicaragua,NIC,9/14/2014,Battle of San Jacinto,Public holiday,Fall
Nicaragua,NIC,9/15/2014,Independence Day,Public holiday,Fall
Nicaragua,NIC,12/8/2014,Feast of the Immaculate Conception,Public holiday,Winter
Nicaragua,NIC,12/25/2014,Christmas Day,Public holiday,Winter
Nicaragua,NIC,1/1/2015,New Year's Day,Public holiday,Winter
Nicaragua,NIC,4/2/2015,Maundy Thursday,Public holiday,Spring
Nicaragua,NIC,4/3/2015,Good Friday,Public holiday,Spring
Nicaragua,NIC,5/1/2015,Labor Day / May Day,Public holiday,Spring
Nicaragua,NIC,7/19/2015,The Sandinista Revolution Day,Public holiday,Summer
Nicaragua,NIC,9/14/2015,Battle of San Jacinto,Public holiday,Fall
Nicaragua,NIC,9/15/2015,Independence Day,Public holiday,Fall
Nicaragua,NIC,12/7/2015,Day of Clamor,Public holiday,Winter
Nicaragua,NIC,12/8/2015,Feast of the Immaculate Conception,Public holiday,Winter
Nicaragua,NIC,12/25/2015,Christmas Day,Public holiday,Winter
Nicaragua,NIC,1/1/2016,New Year's Day,Public holiday,Winter
Nicaragua,NIC,3/24/2016,Maundy Thursday,Public holiday,Spring
Nicaragua,NIC,3/25/2016,Good Friday,Public holiday,Spring
Nicaragua,NIC,5/1/2016,Labor Day / May Day,Public holiday,Spring
Nicaragua,NIC,5/2/2016,Labor Day / May Day observed,Public holiday,Spring
Nicaragua,NIC,7/19/2016,The Sandinista Revolution Day,Public holiday,Summer
Nicaragua,NIC,9/14/2016,Battle of San Jacinto,Public holiday,Fall
Nicaragua,NIC,9/15/2016,Independence Day,Public holiday,Fall
Nicaragua,NIC,12/8/2016,Feast of the Immaculate Conception,Public holiday,Winter
Nicaragua,NIC,12/25/2016,Christmas Day,Public holiday,Winter
Nicaragua,NIC,1/1/2017,New Year's Day,Public holiday,Winter
Nicaragua,NIC,4/13/2017,Maundy Thursday,Public holiday,Spring
Nicaragua,NIC,4/14/2017,Good Friday,Public holiday,Spring
Nicaragua,NIC,5/1/2017,Labor Day / May Day,Public holiday,Spring
Nicaragua,NIC,7/19/2017,The Sandinista Revolution Day,Public holiday,Summer
Nicaragua,NIC,9/14/2017,Battle of San Jacinto,Public holiday,Fall
Nicaragua,NIC,9/15/2017,Independence Day,Public holiday,Fall
Nicaragua,NIC,12/8/2017,Feast of the Immaculate Conception,Public holiday,Winter
Nicaragua,NIC,12/25/2017,Christmas Day,Public holiday,Winter
Nicaragua,NIC,1/1/2018,New Year's Day,Public holiday,Winter
Nicaragua,NIC,3/29/2018,Maundy Thursday,Public holiday,Spring
Nicaragua,NIC,3/30/2018,Good Friday,Public holiday,Spring
Nicaragua,NIC,5/1/2018,Labor Day / May Day,Public holiday,Spring
Nicaragua,NIC,7/19/2018,The Sandinista Revolution Day,Public holiday,Summer
Nicaragua,NIC,9/14/2018,Battle of San Jacinto,Public holiday,Fall
Nicaragua,NIC,9/15/2018,Independence Day,Public holiday,Fall
Nicaragua,NIC,12/8/2018,Feast of the Immaculate Conception,Public holiday,Winter
Nicaragua,NIC,12/25/2018,Christmas Day,Public holiday,Winter
Nicaragua,NIC,1/1/2019,New Year's Day,Public holiday,Winter
Nicaragua,NIC,4/18/2019,Maundy Thursday,Public holiday,Spring
Nicaragua,NIC,4/19/2019,Good Friday,Public holiday,Spring
Nicaragua,NIC,5/1/2019,Labor Day / May Day,Public holiday,Spring
Nicaragua,NIC,7/19/2019,The Sandinista Revolution Day,Public holiday,Summer
Nicaragua,NIC,9/14/2019,Battle of San Jacinto,Public holiday,Fall
Nicaragua,NIC,9/15/2019,Independence Day,Public holiday,Fall
Nicaragua,NIC,12/8/2019,Feast of the Immaculate Conception,Public holiday,Winter
Nicaragua,NIC,12/25/2019,Christmas Day,Public holiday,Winter
Netherlands,NLD,2/14/2010,Valentine's Day,Observance,Winter
Netherlands,NLD,5/4/2010,Remembrance Day,Observance,Spring
Netherlands,NLD,12/5/2010,St Nicholas' Eve/Sinterklaas,Observance,Winter
Netherlands,NLD,12/6/2010,St Nicholas' Day,Observance,Winter
Netherlands,NLD,12/24/2010,Christmas Eve,Observance,Winter
Netherlands,NLD,12/31/2010,New Year's Eve,Observance,Winter
Netherlands,NLD,2/14/2011,Valentine's Day,Observance,Winter
Netherlands,NLD,5/4/2011,Remembrance Day,Observance,Spring
Netherlands,NLD,12/5/2011,St Nicholas' Eve/Sinterklaas,Observance,Winter
Netherlands,NLD,12/6/2011,St Nicholas' Day,Observance,Winter
Netherlands,NLD,12/24/2011,Christmas Eve,Observance,Winter
Netherlands,NLD,12/31/2011,New Year's Eve,Observance,Winter
Netherlands,NLD,2/14/2012,Valentine's Day,Observance,Winter
Netherlands,NLD,5/4/2012,Remembrance Day,Observance,Spring
Netherlands,NLD,12/5/2012,St Nicholas' Eve/Sinterklaas,Observance,Winter
Netherlands,NLD,12/6/2012,St Nicholas' Day,Observance,Winter
Netherlands,NLD,12/24/2012,Christmas Eve,Observance,Winter
Netherlands,NLD,12/31/2012,New Year's Eve,Observance,Winter
Netherlands,NLD,2/14/2013,Valentine's Day,Observance,Winter
Netherlands,NLD,5/4/2013,Remembrance Day,Observance,Spring
Netherlands,NLD,12/5/2013,St Nicholas' Eve/Sinterklaas,Observance,Winter
Netherlands,NLD,12/6/2013,St Nicholas' Day,Observance,Winter
Netherlands,NLD,12/24/2013,Christmas Eve,Observance,Winter
Netherlands,NLD,12/31/2013,New Year's Eve,Observance,Winter
Netherlands,NLD,2/14/2014,Valentine's Day,Observance,Winter
Netherlands,NLD,5/4/2014,Remembrance Day,Observance,Spring
Netherlands,NLD,12/5/2014,St Nicholas' Eve/Sinterklaas,Observance,Winter
Netherlands,NLD,12/6/2014,St Nicholas' Day,Observance,Winter
Netherlands,NLD,12/24/2014,Christmas Eve,Observance,Winter
Netherlands,NLD,12/31/2014,New Year's Eve,Observance,Winter
Netherlands,NLD,2/14/2015,Valentine's Day,Observance,Winter
Netherlands,NLD,5/4/2015,Remembrance Day,Observance,Spring
Netherlands,NLD,12/5/2015,St Nicholas' Eve/Sinterklaas,Observance,Winter
Netherlands,NLD,12/6/2015,St Nicholas' Day,Observance,Winter
Netherlands,NLD,12/24/2015,Christmas Eve,Observance,Winter
Netherlands,NLD,12/31/2015,New Year's Eve,Observance,Winter
Netherlands,NLD,2/14/2016,Valentine's Day,Observance,Winter
Netherlands,NLD,5/4/2016,Remembrance Day,Observance,Spring
Netherlands,NLD,12/5/2016,St Nicholas' Eve/Sinterklaas,Observance,Winter
Netherlands,NLD,12/6/2016,St Nicholas' Day,Observance,Winter
Netherlands,NLD,12/24/2016,Christmas Eve,Observance,Winter
Netherlands,NLD,12/31/2016,New Year's Eve,Observance,Winter
Netherlands,NLD,2/14/2017,Valentine's Day,Observance,Winter
Netherlands,NLD,5/4/2017,Remembrance Day,Observance,Spring
Netherlands,NLD,12/5/2017,St Nicholas' Eve/Sinterklaas,Observance,Winter
Netherlands,NLD,12/6/2017,St Nicholas' Day,Observance,Winter
Netherlands,NLD,12/24/2017,Christmas Eve,Observance,Winter
Netherlands,NLD,12/31/2017,New Year's Eve,Observance,Winter
Netherlands,NLD,2/14/2018,Valentine's Day,Observance,Winter
Netherlands,NLD,5/4/2018,Remembrance Day,Observance,Spring
Netherlands,NLD,12/5/2018,St Nicholas' Eve/Sinterklaas,Observance,Winter
Netherlands,NLD,12/6/2018,St Nicholas' Day,Observance,Winter
Netherlands,NLD,12/24/2018,Christmas Eve,Observance,Winter
Netherlands,NLD,12/31/2018,New Year's Eve,Observance,Winter
Netherlands,NLD,2/14/2019,Valentine's Day,Observance,Winter
Netherlands,NLD,5/4/2019,Remembrance Day,Observance,Spring
Netherlands,NLD,12/5/2019,St Nicholas' Eve/Sinterklaas,Observance,Winter
Netherlands,NLD,12/6/2019,St Nicholas' Day,Observance,Winter
Netherlands,NLD,12/24/2019,Christmas Eve,Observance,Winter
Netherlands,NLD,12/31/2019,New Year's Eve,Observance,Winter
Netherlands,NLD,1/1/2010,New Year's Day,Public holiday,Winter
Netherlands,NLD,4/2/2010,Good Friday,Public holiday,Spring
Netherlands,NLD,4/4/2010,Easter Sunday,Public holiday,Spring
Netherlands,NLD,4/5/2010,Easter Monday,Public holiday,Spring
Netherlands,NLD,4/30/2010,Queen's Birthday,Public holiday,Spring
Netherlands,NLD,5/5/2010,Liberation Day,Public holiday,Spring
Netherlands,NLD,5/13/2010,Ascension Day,Public holiday,Spring
Netherlands,NLD,5/23/2010,Whit Sunday,Public holiday,Spring
Netherlands,NLD,5/24/2010,Whit Monday,Public holiday,Spring
Netherlands,NLD,12/25/2010,Christmas Day,Public holiday,Winter
Netherlands,NLD,12/26/2010,Second Day of Christmas,Public holiday,Winter
Netherlands,NLD,1/1/2011,New Year's Day,Public holiday,Winter
Netherlands,NLD,4/22/2011,Good Friday,Public holiday,Spring
Netherlands,NLD,4/24/2011,Easter Sunday,Public holiday,Spring
Netherlands,NLD,4/25/2011,Easter Monday,Public holiday,Spring
Netherlands,NLD,4/30/2011,Queen's Birthday,Public holiday,Spring
Netherlands,NLD,5/5/2011,Liberation Day,Public holiday,Spring
Netherlands,NLD,6/2/2011,Ascension Day,Public holiday,Summer
Netherlands,NLD,6/12/2011,Whit Sunday,Public holiday,Summer
Netherlands,NLD,6/13/2011,Whit Monday,Public holiday,Summer
Netherlands,NLD,12/25/2011,Christmas Day,Public holiday,Winter
Netherlands,NLD,12/26/2011,Second Day of Christmas,Public holiday,Winter
Netherlands,NLD,1/1/2012,New Year's Day,Public holiday,Winter
Netherlands,NLD,4/6/2012,Good Friday,Public holiday,Spring
Netherlands,NLD,4/8/2012,Easter Sunday,Public holiday,Spring
Netherlands,NLD,4/9/2012,Easter Monday,Public holiday,Spring
Netherlands,NLD,4/30/2012,Queen's Birthday,Public holiday,Spring
Netherlands,NLD,5/5/2012,Liberation Day,Public holiday,Spring
Netherlands,NLD,5/17/2012,Ascension Day,Public holiday,Spring
Netherlands,NLD,5/27/2012,Whit Sunday,Public holiday,Spring
Netherlands,NLD,5/28/2012,Whit Monday,Public holiday,Spring
Netherlands,NLD,12/25/2012,Christmas Day,Public holiday,Winter
Netherlands,NLD,12/26/2012,Second Day of Christmas,Public holiday,Winter
Netherlands,NLD,1/1/2013,New Year's Day,Public holiday,Winter
Netherlands,NLD,3/29/2013,Good Friday,Public holiday,Spring
Netherlands,NLD,3/31/2013,Easter Sunday,Public holiday,Spring
Netherlands,NLD,4/1/2013,Easter Monday,Public holiday,Spring
Netherlands,NLD,4/30/2013,Queen's Birthday,Public holiday,Spring
Netherlands,NLD,5/5/2013,Liberation Day,Public holiday,Spring
Netherlands,NLD,5/9/2013,Ascension Day,Public holiday,Spring
Netherlands,NLD,5/19/2013,Whit Sunday,Public holiday,Spring
Netherlands,NLD,5/20/2013,Whit Monday,Public holiday,Spring
Netherlands,NLD,12/25/2013,Christmas Day,Public holiday,Winter
Netherlands,NLD,12/26/2013,Second Day of Christmas,Public holiday,Winter
Netherlands,NLD,1/1/2014,New Year's Day,Public holiday,Winter
Netherlands,NLD,4/18/2014,Good Friday,Public holiday,Spring
Netherlands,NLD,4/20/2014,Easter Sunday,Public holiday,Spring
Netherlands,NLD,4/21/2014,Easter Monday,Public holiday,Spring
Netherlands,NLD,4/26/2014,King's Birthday,Public holiday,Spring
Netherlands,NLD,5/5/2014,Liberation Day,Public holiday,Spring
Netherlands,NLD,5/29/2014,Ascension Day,Public holiday,Spring
Netherlands,NLD,6/8/2014,Whit Sunday,Public holiday,Summer
Netherlands,NLD,6/9/2014,Whit Monday,Public holiday,Summer
Netherlands,NLD,12/25/2014,Christmas Day,Public holiday,Winter
Netherlands,NLD,12/26/2014,Second Day of Christmas,Public holiday,Winter
Netherlands,NLD,1/1/2015,New Year's Day,Public holiday,Winter
Netherlands,NLD,4/3/2015,Good Friday,Public holiday,Spring
Netherlands,NLD,4/5/2015,Easter Sunday,Public holiday,Spring
Netherlands,NLD,4/6/2015,Easter Monday,Public holiday,Spring
Netherlands,NLD,4/27/2015,King's Birthday,Public holiday,Spring
Netherlands,NLD,5/5/2015,Liberation Day,Public holiday,Spring
Netherlands,NLD,5/14/2015,Ascension Day,Public holiday,Spring
Netherlands,NLD,5/24/2015,Whit Sunday,Public holiday,Spring
Netherlands,NLD,5/25/2015,Whit Monday,Public holiday,Spring
Netherlands,NLD,12/25/2015,Christmas Day,Public holiday,Winter
Netherlands,NLD,12/26/2015,Second Day of Christmas,Public holiday,Winter
Netherlands,NLD,1/1/2016,New Year's Day,Public holiday,Winter
Netherlands,NLD,3/25/2016,Good Friday,Public holiday,Spring
Netherlands,NLD,3/27/2016,Easter Sunday,Public holiday,Spring
Netherlands,NLD,3/28/2016,Easter Monday,Public holiday,Spring
Netherlands,NLD,4/27/2016,King's Birthday,Public holiday,Spring
Netherlands,NLD,5/5/2016,Ascension Day,Public holiday,Spring
Netherlands,NLD,5/5/2016,Liberation Day,Public holiday,Spring
Netherlands,NLD,5/15/2016,Whit Sunday,Public holiday,Spring
Netherlands,NLD,5/16/2016,Whit Monday,Public holiday,Spring
Netherlands,NLD,12/25/2016,Christmas Day,Public holiday,Winter
Netherlands,NLD,12/26/2016,Second Day of Christmas,Public holiday,Winter
Netherlands,NLD,1/1/2017,New Year's Day,Public holiday,Winter
Netherlands,NLD,4/14/2017,Good Friday,Public holiday,Spring
Netherlands,NLD,4/16/2017,Easter Sunday,Public holiday,Spring
Netherlands,NLD,4/17/2017,Easter Monday,Public holiday,Spring
Netherlands,NLD,4/27/2017,King's Birthday,Public holiday,Spring
Netherlands,NLD,5/5/2017,Liberation Day,Public holiday,Spring
Netherlands,NLD,5/25/2017,Ascension Day,Public holiday,Spring
Netherlands,NLD,6/4/2017,Whit Sunday,Public holiday,Summer
Netherlands,NLD,6/5/2017,Whit Monday,Public holiday,Summer
Netherlands,NLD,12/25/2017,Christmas Day,Public holiday,Winter
Netherlands,NLD,12/26/2017,Second Day of Christmas,Public holiday,Winter
Netherlands,NLD,1/1/2018,New Year's Day,Public holiday,Winter
Netherlands,NLD,3/30/2018,Good Friday,Public holiday,Spring
Netherlands,NLD,4/1/2018,Easter Sunday,Public holiday,Spring
Netherlands,NLD,4/2/2018,Easter Monday,Public holiday,Spring
Netherlands,NLD,4/27/2018,King's Birthday,Public holiday,Spring
Netherlands,NLD,5/5/2018,Liberation Day,Public holiday,Spring
Netherlands,NLD,5/10/2018,Ascension Day,Public holiday,Spring
Netherlands,NLD,5/20/2018,Whit Sunday,Public holiday,Spring
Netherlands,NLD,5/21/2018,Whit Monday,Public holiday,Spring
Netherlands,NLD,12/25/2018,Christmas Day,Public holiday,Winter
Netherlands,NLD,12/26/2018,Second Day of Christmas,Public holiday,Winter
Netherlands,NLD,1/1/2019,New Year's Day,Public holiday,Winter
Netherlands,NLD,4/19/2019,Good Friday,Public holiday,Spring
Netherlands,NLD,4/21/2019,Easter Sunday,Public holiday,Spring
Netherlands,NLD,4/22/2019,Easter Monday,Public holiday,Spring
Netherlands,NLD,4/27/2019,King's Birthday,Public holiday,Spring
Netherlands,NLD,5/5/2019,Liberation Day,Public holiday,Spring
Netherlands,NLD,5/30/2019,Ascension Day,Public holiday,Spring
Netherlands,NLD,6/9/2019,Whit Sunday,Public holiday,Summer
Netherlands,NLD,6/10/2019,Whit Monday,Public holiday,Summer
Netherlands,NLD,12/25/2019,Christmas Day,Public holiday,Winter
Netherlands,NLD,12/26/2019,Second Day of Christmas,Public holiday,Winter
Norway,NOR,2/14/2010,Carnival,Observance,Winter
Norway,NOR,2/14/2010,Mother's Day,Observance,Winter
Norway,NOR,2/14/2010,Valentine's Day,Observance,Winter
Norway,NOR,3/28/2010,Palm Sunday,Observance,Spring
Norway,NOR,4/3/2010,Holy Saturday,Observance,Spring
Norway,NOR,5/8/2010,Day of liberation,Observance,Spring
Norway,NOR,5/22/2010,Pentecost Eve,Observance,Spring
Norway,NOR,6/23/2010,Midsummer Eve,Observance,Summer
Norway,NOR,6/24/2010,St. John's day,Observance,Summer
Norway,NOR,10/24/2010,United Nations Day,Observance,Fall
Norway,NOR,10/31/2010,Halloween,Observance,Fall
Norway,NOR,11/14/2010,Father's Day,Observance,Fall
Norway,NOR,11/28/2010,First Advent Sunday,Observance,Fall
Norway,NOR,12/5/2010,Second Advent Sunday,Observance,Winter
Norway,NOR,12/12/2010,Third Advent Sunday,Observance,Winter
Norway,NOR,12/19/2010,Fourth Advent Sunday,Observance,Winter
Norway,NOR,12/24/2010,Christmas Eve,Observance,Winter
Norway,NOR,12/31/2010,New Year's Eve,Observance,Winter
Norway,NOR,2/13/2011,Mother's Day,Observance,Winter
Norway,NOR,2/14/2011,Valentine's Day,Observance,Winter
Norway,NOR,3/6/2011,Carnival,Observance,Spring
Norway,NOR,4/17/2011,Palm Sunday,Observance,Spring
Norway,NOR,4/23/2011,Holy Saturday,Observance,Spring
Norway,NOR,5/8/2011,Day of liberation,Observance,Spring
Norway,NOR,6/11/2011,Pentecost Eve,Observance,Summer
Norway,NOR,6/23/2011,Midsummer Eve,Observance,Summer
Norway,NOR,6/24/2011,St. John's day,Observance,Summer
Norway,NOR,10/24/2011,United Nations Day,Observance,Fall
Norway,NOR,10/31/2011,Halloween,Observance,Fall
Norway,NOR,11/13/2011,Father's Day,Observance,Fall
Norway,NOR,11/27/2011,First Advent Sunday,Observance,Fall
Norway,NOR,12/4/2011,Second Advent Sunday,Observance,Winter
Norway,NOR,12/11/2011,Third Advent Sunday,Observance,Winter
Norway,NOR,12/18/2011,Fourth Advent Sunday,Observance,Winter
Norway,NOR,12/24/2011,Christmas Eve,Observance,Winter
Norway,NOR,12/31/2011,New Year's Eve,Observance,Winter
Norway,NOR,2/12/2012,Mother's Day,Observance,Winter
Norway,NOR,2/14/2012,Valentine's Day,Observance,Winter
Norway,NOR,2/19/2012,Carnival,Observance,Winter
Norway,NOR,4/1/2012,Palm Sunday,Observance,Spring
Norway,NOR,4/7/2012,Holy Saturday,Observance,Spring
Norway,NOR,5/8/2012,Day of liberation,Observance,Spring
Norway,NOR,5/26/2012,Pentecost Eve,Observance,Spring
Norway,NOR,6/23/2012,Midsummer Eve,Observance,Summer
Norway,NOR,6/24/2012,St. John's day,Observance,Summer
Norway,NOR,10/24/2012,United Nations Day,Observance,Fall
Norway,NOR,10/31/2012,Halloween,Observance,Fall
Norway,NOR,11/11/2012,Father's Day,Observance,Fall
Norway,NOR,12/2/2012,First Advent Sunday,Observance,Winter
Norway,NOR,12/9/2012,Second Advent Sunday,Observance,Winter
Norway,NOR,12/16/2012,Third Advent Sunday,Observance,Winter
Norway,NOR,12/23/2012,Fourth Advent Sunday,Observance,Winter
Norway,NOR,12/24/2012,Christmas Eve,Observance,Winter
Norway,NOR,12/31/2012,New Year's Eve,Observance,Winter
Norway,NOR,2/10/2013,Carnival,Observance,Winter
Norway,NOR,2/10/2013,Mother's Day,Observance,Winter
Norway,NOR,2/14/2013,Valentine's Day,Observance,Winter
Norway,NOR,3/24/2013,Palm Sunday,Observance,Spring
Norway,NOR,3/30/2013,Holy Saturday,Observance,Spring
Norway,NOR,5/8/2013,Day of liberation,Observance,Spring
Norway,NOR,5/18/2013,Pentecost Eve,Observance,Spring
Norway,NOR,6/23/2013,Midsummer Eve,Observance,Summer
Norway,NOR,6/24/2013,St. John's day,Observance,Summer
Norway,NOR,10/24/2013,United Nations Day,Observance,Fall
Norway,NOR,10/31/2013,Halloween,Observance,Fall
Norway,NOR,11/10/2013,Father's Day,Observance,Fall
Norway,NOR,12/1/2013,First Advent Sunday,Observance,Winter
Norway,NOR,12/8/2013,Second Advent Sunday,Observance,Winter
Norway,NOR,12/15/2013,Third Advent Sunday,Observance,Winter
Norway,NOR,12/22/2013,Fourth Advent Sunday,Observance,Winter
Norway,NOR,12/24/2013,Christmas Eve,Observance,Winter
Norway,NOR,12/31/2013,New Year's Eve,Observance,Winter
Norway,NOR,2/9/2014,Mother's Day,Observance,Winter
Norway,NOR,2/14/2014,Valentine's Day,Observance,Winter
Norway,NOR,3/2/2014,Carnival,Observance,Spring
Norway,NOR,4/13/2014,Palm Sunday,Observance,Spring
Norway,NOR,4/19/2014,Holy Saturday,Observance,Spring
Norway,NOR,5/8/2014,Day of liberation,Observance,Spring
Norway,NOR,6/7/2014,Pentecost Eve,Observance,Summer
Norway,NOR,6/23/2014,Midsummer Eve,Observance,Summer
Norway,NOR,6/24/2014,St. John's day,Observance,Summer
Norway,NOR,10/24/2014,United Nations Day,Observance,Fall
Norway,NOR,10/31/2014,Halloween,Observance,Fall
Norway,NOR,11/9/2014,Father's Day,Observance,Fall
Norway,NOR,11/30/2014,First Advent Sunday,Observance,Fall
Norway,NOR,12/7/2014,Second Advent Sunday,Observance,Winter
Norway,NOR,12/14/2014,Third Advent Sunday,Observance,Winter
Norway,NOR,12/21/2014,Fourth Advent Sunday,Observance,Winter
Norway,NOR,12/24/2014,Christmas Eve,Observance,Winter
Norway,NOR,12/31/2014,New Year's Eve,Observance,Winter
Norway,NOR,2/8/2015,Mother's Day,Observance,Winter
Norway,NOR,2/14/2015,Valentine's Day,Observance,Winter
Norway,NOR,2/15/2015,Carnival,Observance,Winter
Norway,NOR,3/29/2015,Palm Sunday,Observance,Spring
Norway,NOR,4/4/2015,Holy Saturday,Observance,Spring
Norway,NOR,5/8/2015,Day of liberation,Observance,Spring
Norway,NOR,5/23/2015,Pentecost Eve,Observance,Spring
Norway,NOR,6/23/2015,Midsummer Eve,Observance,Summer
Norway,NOR,6/24/2015,St. John's day,Observance,Summer
Norway,NOR,10/24/2015,United Nations Day,Observance,Fall
Norway,NOR,10/31/2015,Halloween,Observance,Fall
Norway,NOR,11/8/2015,Father's Day,Observance,Fall
Norway,NOR,11/29/2015,First Advent Sunday,Observance,Fall
Norway,NOR,12/6/2015,Second Advent Sunday,Observance,Winter
Norway,NOR,12/13/2015,Third Advent Sunday,Observance,Winter
Norway,NOR,12/20/2015,Fourth Advent Sunday,Observance,Winter
Norway,NOR,12/24/2015,Christmas Eve,Observance,Winter
Norway,NOR,12/31/2015,New Year's Eve,Observance,Winter
Norway,NOR,2/7/2016,Carnival,Observance,Winter
Norway,NOR,2/14/2016,Mother's Day,Observance,Winter
Norway,NOR,2/14/2016,Valentine's Day,Observance,Winter
Norway,NOR,3/20/2016,Palm Sunday,Observance,Spring
Norway,NOR,3/26/2016,Holy Saturday,Observance,Spring
Norway,NOR,5/8/2016,Day of liberation,Observance,Spring
Norway,NOR,5/14/2016,Pentecost Eve,Observance,Spring
Norway,NOR,6/23/2016,Midsummer Eve,Observance,Summer
Norway,NOR,6/24/2016,St. John's day,Observance,Summer
Norway,NOR,10/24/2016,United Nations Day,Observance,Fall
Norway,NOR,10/31/2016,Halloween,Observance,Fall
Norway,NOR,11/13/2016,Father's Day,Observance,Fall
Norway,NOR,11/27/2016,First Advent Sunday,Observance,Fall
Norway,NOR,12/4/2016,Second Advent Sunday,Observance,Winter
Norway,NOR,12/11/2016,Third Advent Sunday,Observance,Winter
Norway,NOR,12/18/2016,Fourth Advent Sunday,Observance,Winter
Norway,NOR,12/24/2016,Christmas Eve,Observance,Winter
Norway,NOR,12/31/2016,New Year's Eve,Observance,Winter
Norway,NOR,2/12/2017,Mother's Day,Observance,Winter
Norway,NOR,2/14/2017,Valentine's Day,Observance,Winter
Norway,NOR,2/26/2017,Carnival,Observance,Winter
Norway,NOR,4/9/2017,Palm Sunday,Observance,Spring
Norway,NOR,4/15/2017,Holy Saturday,Observance,Spring
Norway,NOR,5/8/2017,Day of liberation,Observance,Spring
Norway,NOR,6/3/2017,Pentecost Eve,Observance,Summer
Norway,NOR,6/23/2017,Midsummer Eve,Observance,Summer
Norway,NOR,6/24/2017,St. John's day,Observance,Summer
Norway,NOR,10/24/2017,United Nations Day,Observance,Fall
Norway,NOR,10/31/2017,Halloween,Observance,Fall
Norway,NOR,11/12/2017,Father's Day,Observance,Fall
Norway,NOR,12/3/2017,First Advent Sunday,Observance,Winter
Norway,NOR,12/10/2017,Second Advent Sunday,Observance,Winter
Norway,NOR,12/17/2017,Third Advent Sunday,Observance,Winter
Norway,NOR,12/24/2017,Christmas Eve,Observance,Winter
Norway,NOR,12/24/2017,Fourth Advent Sunday,Observance,Winter
Norway,NOR,12/31/2017,New Year's Eve,Observance,Winter
Norway,NOR,2/11/2018,Carnival,Observance,Winter
Norway,NOR,2/11/2018,Mother's Day,Observance,Winter
Norway,NOR,2/14/2018,Valentine's Day,Observance,Winter
Norway,NOR,3/25/2018,Palm Sunday,Observance,Spring
Norway,NOR,3/31/2018,Holy Saturday,Observance,Spring
Norway,NOR,5/8/2018,Day of liberation,Observance,Spring
Norway,NOR,5/19/2018,Pentecost Eve,Observance,Spring
Norway,NOR,6/23/2018,Midsummer Eve,Observance,Summer
Norway,NOR,6/24/2018,St. John's day,Observance,Summer
Norway,NOR,10/24/2018,United Nations Day,Observance,Fall
Norway,NOR,10/31/2018,Halloween,Observance,Fall
Norway,NOR,11/11/2018,Father's Day,Observance,Fall
Norway,NOR,12/2/2018,First Advent Sunday,Observance,Winter
Norway,NOR,12/9/2018,Second Advent Sunday,Observance,Winter
Norway,NOR,12/16/2018,Third Advent Sunday,Observance,Winter
Norway,NOR,12/23/2018,Fourth Advent Sunday,Observance,Winter
Norway,NOR,12/24/2018,Christmas Eve,Observance,Winter
Norway,NOR,12/31/2018,New Year's Eve,Observance,Winter
Norway,NOR,2/10/2019,Mother's Day,Observance,Winter
Norway,NOR,2/14/2019,Valentine's Day,Observance,Winter
Norway,NOR,3/3/2019,Carnival,Observance,Spring
Norway,NOR,4/14/2019,Palm Sunday,Observance,Spring
Norway,NOR,4/20/2019,Holy Saturday,Observance,Spring
Norway,NOR,5/8/2019,Day of liberation,Observance,Spring
Norway,NOR,6/8/2019,Pentecost Eve,Observance,Summer
Norway,NOR,6/23/2019,Midsummer Eve,Observance,Summer
Norway,NOR,6/24/2019,St. John's day,Observance,Summer
Norway,NOR,10/24/2019,United Nations Day,Observance,Fall
Norway,NOR,10/31/2019,Halloween,Observance,Fall
Norway,NOR,11/10/2019,Father's Day,Observance,Fall
Norway,NOR,12/1/2019,First Advent Sunday,Observance,Winter
